accuracy,balanced_accuracy,macro_f1,weighted_f1,log_loss,brier_score,mean_entropy,mean_confidence,mean_margin,thickness_mae,thickness_rmse,contact_mae,transition_count_error,accuracy_at_60,macro_f1_at_60,accuracy_at_70,macro_f1_at_70,accuracy_at_80,macro_f1_at_80,accuracy_at_90,macro_f1_at_90,accuracy_at_100,macro_f1_at_100,Validation,SplitLabel,Model,n_samples,geo_strength
0.950479233226837,0.9042331906838944,0.8924457605740774,0.9503615192390362,0.19077555521536307,0.09522377265002727,0.3669080436229706,0.868614912033081,0.7754554748535156,3.142857142857143,4.652188425123938,1.3836805555555554,12.0,1.0,0.5714285714285714,1.0,0.5714285714285714,0.9960079840319361,0.709170857831756,0.973404255319149,0.7704082702374514,0.950479233226837,0.7649535090634949,BlindWell,Blind_Well_04,ProbabilisticEnsemble,626,
0.9456869009584664,0.8918436068362,0.8811230953830896,0.9453338632317295,0.16588855230872604,0.08502298862664726,0.3110519349575043,0.8882567882537842,0.8051802515983582,3.4285714285714284,5.331845030434721,0.5902777777777778,6.0,1.0,0.5714285714285714,1.0,0.5714285714285714,1.0,0.7142857142857143,0.9787234042553191,0.7877916816332304,0.9456869009584664,0.7552483674712197,BlindWell,Blind_Well_04,GeoConstrainedEnsemble,626,0.05
0.9616613418530351,0.925854966540963,0.7877689454641582,0.9633835433013197,0.12022276472810371,0.0629120003543668,0.13960829377174377,0.9501454830169678,0.9080215692520142,2.7142857142857144,4.38341028359036,0.6335470085470085,3.0,1.0,0.5714285714285714,1.0,0.7142857142857143,0.9940119760479041,0.6772565628406512,0.9822695035460993,0.814589075030056,0.9616613418530351,0.7877689454641582,BlindWell,Blind_Well_04,GradientBoosting,626,
0.952076677316294,0.9126036302575717,0.7747871361751635,0.9544786453167297,0.11390399224960437,0.06569140388144191,0.1299016773700714,0.9535761475563049,0.9134238958358765,3.0,4.503966505838413,0.8555555555555556,14.0,1.0,0.5714285714285714,1.0,0.5714285714285714,0.9960079840319361,0.7082170971455716,0.9840425531914894,0.8139392637384988,0.952076677316294,0.7747871361751635,BlindWell,Blind_Well_04,XGBoost,626,
0.8961661341853036,0.797771306654365,0.7666392378386871,0.8871529264473494,0.22987373558936627,0.12107431185803921,0.42461445927619934,0.8554575443267822,0.7615653872489929,7.285714285714286,12.360651855210318,1.1925505050505052,14.0,1.0,0.42857142857142855,1.0,0.7142857142857143,0.9940119760479041,0.7018126712129159,0.9397163120567376,0.6762829992643659,0.8961661341853036,0.6571193467188747,BlindWell,Blind_Well_04,HybridFusion,626,
0.8961661341853036,0.797771306654365,0.7666392378386871,0.8871529264473494,0.22987373558936627,0.1210743118580919,0.42461445927619934,0.8554575443267822,0.7615653872489929,7.285714285714286,12.360651855210318,1.1925505050505052,14.0,1.0,0.42857142857142855,1.0,0.7142857142857143,0.9940119760479041,0.7018126712129159,0.9397163120567376,0.6762829992643659,0.8961661341853036,0.6571193467188747,BlindWell,Blind_Well_04,GeoConstrainedHybrid,626,0.0
0.865814696485623,0.7487995801530114,0.7051034755314544,0.85460915904512,0.3034529265097623,0.1728043409370774,0.39907023310661316,0.8714548945426941,0.7930931448936462,8.714285714285714,13.760710114566866,7.798611111111111,26.0,1.0,0.14285714285714285,0.9886104783599089,0.6595918367346939,0.9540918163672655,0.6187220934138409,0.9131205673758865,0.6065619146673588,0.865814696485623,0.6043744075983895,BlindWell,Blind_Well_04,CNN_BiLSTM_Attention,626,
0.7763578274760383,0.6417959885946508,0.5509987505011045,0.7707962603489555,0.4973384183263957,0.2612790899381125,0.43591177463531494,0.852434515953064,0.7625651359558105,13.0,15.56552968214427,21.343954248366014,19.0,1.0,0.2857142857142857,0.9635535307517085,0.49648424077009123,0.9121756487025948,0.5228262194012508,0.8404255319148937,0.5064186006897315,0.7763578274760383,0.472284643286661,BlindWell,Blind_Well_04,CNN_BiLSTM,626,
0.6645367412140575,0.44087910323502166,0.3263702997303187,0.6602771441214168,1.3765803748463603,0.5265387769608428,1.6155247688293457,0.42147350311279297,0.27466678619384766,20.714285714285715,28.817157587599986,16.18923611111111,20.0,0.8803191489361702,0.35432416924207494,0.8451025056947609,0.33803016858917484,0.8023952095808383,0.30636217861899506,0.7322695035460993,0.2846623166735323,0.6645367412140575,0.27974597119741607,BlindWell,Blind_Well_04,CNN,626,
0.9705188679245284,0.803077327292054,0.7948845583007212,0.9692389000953012,0.11542934321163846,0.050611004593953395,0.08643996715545654,0.9757575392723083,0.95552659034729,1.7142857142857142,2.1213203435596424,0.4090505767524401,3.0,0.9980353634577603,0.5604395604395604,0.9932659932659933,0.7758145363408522,0.9911634756995582,0.8214910844112165,0.9895287958115183,0.8229789349406574,0.9705188679245284,0.7948845583007212,BlindWell,Blind_Well_05,XGBoost,848,
